,Length,EffectiveLength,Overdispersion,logFC,logCPM,PValue,F,FDR
ENST00000559956.6,1709,1530.6938800895596,10.638156250511758,-3.200344420810613,-0.30947178790197083,0.019491298694502005,7.8603142443883325,0.08006048926383556
ENST00000494857.6,7615,7436.69388008956,6.476125984687724,0.3411245333233085,5.5248626647835195,0.019492087609480842,9.846753027822704,0.08006048926383556
ENST00000483437.2,1854,1675.6938800895596,4.131426819866766,-0.3793470564880761,4.471204746203921,0.01949887667440846,9.659314424281169,0.08008103406258982
ENST00000393160.7,3801,3622.6938800895596,17.41169507221509,0.8219405366258536,3.4940910699644436,0.019502618072925675,9.846290934098773,0.08008905961014226
ENST00000523906.1,664,485.7875093306793,2.841558912348683,0.6900433389603923,2.33505491655685,0.019507864207535596,9.643974959801088,0.08010326243964791
ENST00000531028.2,3145,2966.6938800895596,14.310535502090806,-0.8315364694663496,3.0466848713010117,0.019515288262225323,9.844612409924343,0.08012596830793052
ENST00000522910.1,1553,1374.6938800895596,5.1004277603146555,2.4792665352766874,-0.6327065605718171,0.01951697003148918,7.782880827748785,0.08012596830793052
ENST00000613570.4,2835,2656.6938800895596,12.321611145353215,-0.7123610854507916,2.121669205524868,0.01952661404772739,9.641570518932697,0.08015821748742323
ENST00000446571.7,1580,1401.6938800895596,4.0894509845994715,1.020608469215675,1.3708259223237642,0.01954840097341458,9.694854743165145,0.08024030374825324
ENST00000337537.8,6655,6476.69388008956,2.500161731238424,-0.530708820121918,4.38964796420921,0.019555848887514864,9.831344035088694,0.08026352303521053
ENST00000640392.2,2519,2340.6938800895596,9.26367399396107,-2.011507894033358,0.24979889019211685,0.019567394790976772,9.127601489406143,0.08029265897768088
ENST00000348520.10,15091,14912.69388008956,1.2532270437920712,-0.39013383190598083,3.2868019319685855,0.01956872068581588,9.620044024380794,0.08029265897768088
ENST00000531496.5,942,763.6938800895597,5.402305550859653,-1.86674421763049,0.694637245868253,0.019570095015638566,9.55680336013207,0.08029265897768088
ENST00000263384.12,1463,1284.6938800895596,1.285571297240569,-0.16798064220213588,6.0530109876349005,0.01957231820304172,9.617024920412186,0.08029265897768088
ENST00000597852.5,3172,2993.6938800895596,1.3912732143386035,0.9676265908880681,0.782107512282597,0.01957297909447678,9.676352981210792,0.08029265897768088
ENST00000413952.7,881,702.6938800895597,7.979484339830264,-1.6917511045180091,0.5906621368713115,0.019573698571158555,9.470435392001212,0.08029265897768088
ENST00000446105.6,1348,1169.6938800895596,6.898074186954347,1.0972120530531517,1.3850225589130185,0.019576562240121442,9.68801025851936,0.08029499045857268
ENST00000413518.6,2560,2381.6938800895596,1.8310461914878702,0.5546848835320677,3.425272078055487,0.019577850656097052,9.617736943854782,0.08029499045857268
ENST00000677659.1,3465,3286.6938800895596,1.460289122996649,1.411977501183435,-0.4906084289771567,0.019585349416968226,8.366903769766083,0.08031839413597174
ENST00000215793.13,5090,4911.69388008956,1.2674655961239498,-0.13986965348291908,6.614611451103541,0.019587743892823622,9.613223697844068,0.0803208630656405
ENST00000532313.5,5239,5060.69388008956,2.8233424352611665,-1.2531168536721469,2.768388793857618,0.019610941548979393,9.824326818936902,0.08040075747910252
ENST00000648566.1,2833,2654.6938800895596,1.7944297005145344,0.24261254284446898,4.7644408609746565,0.01961203716192378,9.60783207873763,0.08040075747910252
ENST00000317135.13,4953,4774.69388008956,1.0720412708173348,0.2867217520856331,4.4739509312951125,0.019612610296669785,9.607850763913696,0.08040075747910252
ENST00000462460.6,4438,4259.69388008956,7.985490396622907,-1.1692030069264934,3.1391850320440797,0.019615941748956697,9.819857712577257,0.08040705870037491
ENST00000352983.7,1233,1054.6938800895596,2.369316723729939,-0.2150859661038653,6.9223829004382464,0.019618085364553443,9.815210430910524,0.08040849019217089
ENST00000278882.8,761,582.7213998424348,1.0,0.5410713907731984,2.556269889570231,0.019625077950654893,9.61126996234296,0.08042313269851296
ENST00000707491.1,10726,10547.69388008956,10.719820792099343,-0.9261382275753615,2.9321186683274343,0.019625247284332847,9.818146564738617,0.08042313269851296
ENST00000676097.1,271,104.53684116170672,2.8989509835727354,1.360669159796372,-0.1197639781713732,0.01963496859931459,8.924656215150558,0.0804556124637789
ENST00000373818.8,2657,2478.6938800895596,9.80183915208409,0.8336163234177697,2.900635297128649,0.019647469949872664,9.75432205511323,0.08049947663195976
ENST00000573725.2,7073,6894.69388008956,39.622973556954534,-0.9968948783193643,1.9399231708050406,0.019655425084244945,9.622440485287001,0.08052470775736882
ENST00000360947.8,3055,2876.6938800895596,16.821860037105978,1.2076140632596915,3.5950346143700784,0.0196601341269064,9.80747840952634,0.0805366368370786
ENST00000683413.1,3941,3762.6938800895596,12.443066489836745,1.0791504058233652,2.9951890414969715,0.019662704397683355,9.809942945320342,0.08053980317775035
ENST00000380084.8,2036,1857.6938800895596,11.08704298399538,1.0695536849964473,3.650856785038387,0.019669115659637207,9.804859775680697,0.0805587004683304
ENST00000599579.5,3894,3715.6938800895596,2.3395077254776027,0.735328376202965,2.1132457079927147,0.019681419614724003,9.608592323428109,0.080597511107755
ENST00000566192.5,3265,3086.6938800895596,17.774034867655153,1.4785585641143306,3.3086159445973093,0.019683825387938066,9.803839309857596,0.080597511107755
ENST00000394979.2,8118,7939.69388008956,4.859424362280585,0.5379977722584198,4.117270080581277,0.019683987448690515,9.799941684545752,0.080597511107755
ENST00000681655.1,3454,3275.6938800895596,23.47782597722205,2.5755146195749434,1.364982877338444,0.019688471488281765,9.567517357036412,0.08060850578907211
ENST00000360280.8,15227,15048.69388008956,3.8595904200169655,-0.31710445689630556,4.002856168428379,0.01969195731072856,9.589277493066735,0.0806154119359636
ENST00000443798.8,2908,2729.6938800895596,31.522608211837326,1.297679720667038,3.0235779046621176,0.01969443357475892,9.802998927018903,0.08061818424395012
ENST00000369248.9,5774,5595.69388008956,1.0,-0.24085441991765433,4.500416360270875,0.01971197334550037,9.58415411233029,0.0806752431806756
ENST00000710382.1,5774,5595.69388008956,1.0,-0.24085441991765433,4.500416360270875,0.01971197334550037,9.58415411233029,0.0806752431806756
ENST00000463212.1,955,776.6938800895597,1.2352689590780705,1.3400014149783637,-0.2782270640207415,0.019714797433565984,8.672155229798324,0.08067943267539045
ENST00000586653.5,788,609.7213998424348,1.94222104978523,-0.7903143632974224,2.1653357890107814,0.01973156541153719,9.59182171996238,0.08073422703402695
ENST00000541731.1,1698,1519.6938800895596,9.711105425025261,-0.4810593538607587,3.5465088367992177,0.01973411167319336,9.579999056790303,0.08073422703402695
ENST00000311083.10,908,729.6938800895597,1.3999389955596404,0.17655494569378744,5.322100095091789,0.019734820370067678,9.578427645254983,0.08073422703402695
ENST00000375199.7,5408,5229.69388008956,15.782998163930573,-0.9560794300897795,4.22339771945674,0.01973539360716635,9.787247302625685,0.08073422703402695
ENST00000617270.5,9258,9079.69388008956,1.7055673880013278,0.8961551701029348,1.6758300006101512,0.019741604689629426,9.623113410553087,0.08075226360082009
ENST00000238961.9,6892,6713.69388008956,1.9965594954299262,0.2319073624350961,5.266335612628333,0.01975276350395763,9.574185961337214,0.08078568727638168
ENST00000398030.8,1387,1208.6938800895596,6.338327083631723,1.4132014967599318,1.8227959921436594,0.01975518424437282,9.843982389185918,0.08078568727638168
ENST00000708795.1,1387,1208.6938800895596,6.338327083631723,1.4132014967599318,1.8227959921436594,0.01975518424437282,9.843982389185918,0.08078568727638168
ENST00000367113.5,939,760.6938800895597,1.334262196062802,-0.45477214925548015,2.888436221311519,0.019764829285473705,9.574836284680739,0.08081475513458054
ENST00000359052.8,5017,4838.69388008956,20.144337795753668,0.5553330842859664,3.8229005491572514,0.01976598592698006,9.718527134622775,0.08081475513458054
ENST00000591871.1,631,452.8065358935014,1.456953415100219,0.2421582001574925,4.4820897819714345,0.01976770281917693,9.570970511322441,0.08081475513458054
ENST00000642475.1,3858,3679.6938800895596,7.683687604028799,0.8363282927747245,3.3458709681957117,0.019771956608178765,9.780259889335625,0.08082477171767
ENST00000488053.1,520,341.9926973984482,1.4373823622599915,-2.253319169229816,-0.941563861918707,0.01977498448258217,7.636381095545106,0.08082977557684846
ENST00000372097.10,2098,1919.6938800895596,3.852070206067908,-0.2729158970708502,4.610131398200485,0.01978126297048968,9.56768757073448,0.08084806411625438
ENST00000574331.5,1759,1580.6938800895596,1.9432618730688018,0.8591217125294928,1.596828129103718,0.019784896323577134,9.617383497512764,0.08085553936669539
ENST00000411850.5,2390,2211.6938800895596,11.172053142137381,0.4962007628566705,3.692851117359564,0.019793291995336956,9.565834855511529,0.08088247379199748
ENST00000547767.2,1396,1217.6938800895596,8.500909919934918,2.677089775554378,-0.1830619915539176,0.019806590866492637,7.905486937807991,0.08092205901881852
ENST00000546529.3,1396,1217.6938800895596,8.500909919934918,2.677089775554378,-0.1830619915539176,0.019806590866492637,7.905486937807991,0.08092205901881852
ENST00000672073.1,2111,1932.6938800895596,1.0,0.29601117660236026,4.072198270674771,0.01981224089625724,9.560769913108256,0.08092974743881318
ENST00000672636.2,2111,1932.6938800895596,1.0,0.29601117660236026,4.072198270674771,0.01981224089625724,9.560769913108256,0.08092974743881318
ENST00000590986.5,3003,2824.6938800895596,10.096149986506072,0.3123597457208886,4.7616009177863345,0.019814737700123927,9.559724623723477,0.08092974743881318
ENST00000606923.1,408,231.31238794145852,1.2073305732714483,1.2539434296129497,0.12324589941730585,0.01981569679093656,9.178747053384395,0.08092974743881318
ENST00000530109.5,533,354.96390490810273,10.860068053582145,-0.8183800575545958,4.42955801098409,0.01982116850992875,9.766008051972985,0.08094471722395126
ENST00000682331.1,3495,3316.6938800895596,44.70606600997927,9.888939518274348,1.8769813110179179,0.01983253734928195,13.57788256417787,0.0809837644576885
ENST00000438773.4,6899,6720.69388008956,2.436554055236947,-0.6266860764985687,2.2113314245526774,0.019839775374053775,9.564154973408028,0.08100593843159214
ENST00000536491.2,1392,1213.6938800895596,6.3490071309980225,2.840046641675829,0.058928811162156605,0.019842081557170797,7.982443281800334,0.08100797345648511
ENST00000683887.1,1237,1058.6938800895596,3.770098601286493,0.3971231625259353,3.783619972307999,0.019854519019840033,9.551212162210216,0.08104843480014487
ENST00000449080.5,814,635.7213998424348,2.1537940478408966,-0.284677656825055,4.109201996632688,0.019855609498471143,9.550474910083295,0.08104843480014487
ENST00000301923.13,15958,15779.69388008956,11.550990789041359,2.6180884594664056,1.4459895609346007,0.01987221185996649,9.530420750780028,0.08110881552572716
ENST00000689256.1,5731,5552.69388008956,18.474641646309582,1.2454227664025121,1.7991968959629874,0.01987536086969906,9.694756022075719,0.08111428013953412
ENST00000406452.8,2970,2791.6938800895596,1.6329786258295338,0.25006772120561854,4.486949710881757,0.019879037468934706,9.544735611495373,0.08112189673257746
ENST00000513921.1,2193,2014.6938800895596,1.5703744279840148,1.9812541590454256,-0.510479251438628,0.019894231952285502,7.948484204025076,0.08117650956236255
ENST00000418738.2,934,755.6938800895597,1.7436829029861038,1.2734581770477138,0.6767128604836365,0.01990463051397917,9.506237225479017,0.08121154492961127
ENST00000634753.1,2471,2292.6938800895596,6.446371875153316,2.1113253219980623,-0.15610531467495514,0.01990744913556592,8.17957825229723,0.08121565032900988
ENST00000461103.5,1000,821.6938800895597,7.02185323614632,-3.071644373216342,-0.1331160343771801,0.019909625329247522,7.812634315338603,0.08121713433126179
ENST00000449039.5,729,550.7213998424348,1.1914499807989818,-1.18584401443471,0.15776019953518527,0.01991223938927217,9.3680781531552,0.0812204040845326
ENST00000517597.5,897,718.6938800895597,1.2082107233217678,0.2676378233767655,4.828314477746819,0.01992974690102757,9.532675463385509,0.08128441689104819
ENST00000552740.5,951,772.6938800895597,2.3363392878047566,1.318366882628218,0.3308412955319245,0.019932172458206526,9.284425963997165,0.08128691117807542
ENST00000379649.5,846,667.6938800895597,2.9399503095187605,0.8298067493946684,1.0909307367423928,0.019940608361368663,9.612128288154448,0.08130923999655934
ENST00000486593.5,1069,890.6938800895597,2.58429990033107,0.48051996572196753,4.685385821421027,0.019941276641052132,9.73660578590405,0.08130923999655934
ENST00000711201.1,797,618.7213998424348,1.3685430897693207,1.095965928611454,-0.021880296785876534,0.019960299128362616,9.096757980451242,0.08137199456341496
ENST00000444280.6,797,618.7213998424348,1.3685430897693207,1.095965928611454,-0.021880296785876534,0.019960299128362616,9.096757980451242,0.08137199456341496
ENST00000480591.5,2406,2227.6938800895596,1.0,0.3847936734920021,3.370217004411877,0.019967510789580263,9.52557306226689,0.08139398944709189
ENST00000537340.6,2439,2260.6938800895596,16.86388040172512,0.7661978665972867,3.4654051626004225,0.01997552205409167,9.730270494188959,0.08141278043609652
ENST00000579286.5,933,754.6938800895597,5.7562035771065325,1.3150362112981613,-0.05860792757443311,0.01997575418747364,8.90742862967339,0.08141278043609652
ENST00000621870.4,4034,3855.6938800895596,29.87359630153701,-1.8713323651076295,1.2840019932529403,0.01998636510478101,9.790098698180337,0.08144253690853397
ENST00000440538.6,3936,3757.6938800895596,8.88770687851349,-0.4359775781766682,4.209223990631889,0.019986690285491243,9.584641833927314,0.08144253690853397
ENST00000396478.4,3117,2938.6938800895596,2.1501208684972886,-0.4420462769557941,3.211980553135604,0.01998980972802871,9.520746196799086,0.08144784176420208
ENST00000676460.1,4489,4310.69388008956,2.3589468013746573,-0.658074779557973,2.928489474436169,0.01999529662596666,9.520704194903361,0.08146279089973561
ENST00000703398.1,2229,2050.6938800895596,8.367072824772286,0.16503407926498928,7.558090823321484,0.02000302099868539,9.6506908342166,0.081486852179281
ENST00000622144.4,2785,2606.6938800895596,14.30876114380631,0.46062988490693996,4.997717188557228,0.02000697587178627,9.72060789101617,0.08149555456691343
ENST00000473758.5,3540,3361.6938800895596,2.0081211774513794,0.24778415179415772,4.995216751865609,0.020014016620213564,9.512965645987121,0.08151682410183511
ENST00000429586.7,2446,2267.6938800895596,1.8821654428297958,0.1804682494101739,5.51932751362481,0.020028643276323543,9.509432921533017,0.08156898426386751
ENST00000644579.2,2205,2026.6938800895596,5.409680098224991,-0.7970015917291019,2.0587222348896166,0.020044306067995996,9.520968149624954,0.08162535434505348
ENST00000486960.5,719,540.7213998424348,2.4856824788567415,0.6883259922844785,1.7106076806435948,0.0200497680059225,9.540173015847268,0.08164017756596031
ENST00000434550.2,1770,1591.6938800895596,1.7094237214649155,-0.9260581884865358,1.7550377286019183,0.02006753591317177,9.531713473234003,0.08170510192668909
ENST00000534296.5,863,684.6938800895597,1.3937399819499408,-0.6449901932138343,1.810218600341733,0.020081699660559157,9.520014576712214,0.08175384370225174
ENST00000409194.5,795,616.7213998424348,1.6144647291616994,-0.15471150500067324,6.454883757195504,0.02008315617759896,9.496592571058178,0.08175384370225174
